11.68	4.9953
11.69	4.99385
11.7	4.99239
11.71	4.99092
11.72	4.98944
11.73	4.98795
11.74	4.98645
11.75	4.98494
11.76	4.98342
11.77	4.98189
11.78	4.98035
11.79	4.9788
11.8	4.97724
11.81	4.97567
11.82	4.97409
11.83	4.9725
11.84	4.97091
11.85	4.9693
11.86	4.96768
11.87	4.96605
11.88	4.96441
11.89	4.96277
11.9	4.96111
11.91	4.95944
11.92	4.95777
11.93	4.95608
11.94	4.95438
11.95	4.95268
11.96	4.95096
11.97	4.94924
11.98	4.9475
11.99	4.94576
12	4.944
12.01	4.94224
12.02	4.94046
12.03	4.93868
12.04	4.93688
12.05	4.93508
12.06	4.93326
12.07	4.93144
12.08	4.92961
12.09	4.92776
12.1	4.92591
12.11	4.92405
12.12	4.92217
12.13	4.92029
12.14	4.9184
12.15	4.9165
12.16	4.91459
12.17	4.91266
12.18	4.91073
12.19	4.90879
12.2	4.90684
12.21	4.90488
12.22	4.90291
12.23	4.90093
12.24	4.89894
12.25	4.89694
12.26	4.89493
12.27	4.89291
12.28	4.89088
12.29	4.88884
12.3	4.88679
12.31	4.88473
12.32	4.88266
12.33	4.88058
12.34	4.8785
12.35	4.8764
12.36	4.87429
12.37	4.87217
12.38	4.87004
12.39	4.86791
12.4	4.86576
12.41	4.8636
12.42	4.86144
12.43	4.85926
12.44	4.85707
12.45	4.85488
12.46	4.85267
12.47	4.85046
12.48	4.84823
12.49	4.846
12.5	4.84375
12.51	4.8415
12.52	4.83923
12.53	4.83696
12.54	4.83467
12.55	4.83238
12.56	4.83007
12.57	4.82776
12.58	4.82544
12.59	4.8231
12.6	4.82076
12.61	4.81841
12.62	4.81604
12.63	4.81367
12.64	4.81129
12.65	4.8089
12.66	4.8065
12.67	4.80408
12.68	4.80166
12.69	4.79923
12.7	4.79679
12.71	4.79434
12.72	4.79188
12.73	4.78941
12.74	4.78693
12.75	4.78444
12.76	4.78194
12.77	4.77943
12.78	4.77691
12.79	4.77438
12.8	4.77184
12.81	4.76929
12.82	4.76673
12.83	4.76416
12.84	4.76159
12.85	4.759
12.86	4.7564
12.87	4.75379
12.88	4.75117
12.89	4.74855
12.9	4.74591
12.91	4.74326
12.92	4.74061
12.93	4.73794
12.94	4.73526
12.95	4.73258
12.96	4.72988
12.97	4.72718
12.98	4.72446
12.99	4.72174
13	4.719
13.01	4.71626
13.02	4.7135
13.03	4.71074
13.04	4.70796
13.05	4.70518
13.06	4.70238
13.07	4.69958
13.08	4.69677
13.09	4.69394
13.1	4.69111
13.11	4.68827
13.12	4.68541
13.13	4.68255
13.14	4.67968
13.15	4.6768
13.16	4.67391
13.17	4.671
13.18	4.66809
13.19	4.66517
13.2	4.66224
13.21	4.6593
13.22	4.65635
13.23	4.65339
13.24	4.65042
13.25	4.64744
13.26	4.64445
13.27	4.64145
13.28	4.63844
13.29	4.63542
13.3	4.63239
13.31	4.62935
13.32	4.6263
13.33	4.62324
13.34	4.62018
13.35	4.6171
13.36	4.61401
13.37	4.61091
13.38	4.6078
13.39	4.60469
13.4	4.60156
13.41	4.59842
13.42	4.59528
13.43	4.59212
13.44	4.58895
13.45	4.58578
13.46	4.58259
13.47	4.5794
13.48	4.57619
13.49	4.57298
13.5	4.56975
13.51	4.56652
13.52	4.56327
13.53	4.56002
13.54	4.55675
13.55	4.55348
13.56	4.55019
13.57	4.5469
13.58	4.5436
13.59	4.54028
13.6	4.53696
13.61	4.53363
13.62	4.53028
13.63	4.52693
13.64	4.52357
13.65	4.5202
13.66	4.51682
13.67	4.51342
13.68	4.51002
13.69	4.50661
13.7	4.50319
13.71	4.49976
13.72	4.49632
13.73	4.49287
13.74	4.48941
13.75	4.48594
13.76	4.48246
13.77	4.47897
13.78	4.47547
13.79	4.47196
13.8	4.46844
13.81	4.46491
13.82	4.46137
13.83	4.45782
13.84	4.45427
13.85	4.4507
13.86	4.44712
13.87	4.44353
13.88	4.43993
13.89	4.43633
13.9	4.43271
13.91	4.42908
13.92	4.42545
13.93	4.4218
13.94	4.41814
13.95	4.41448
13.96	4.4108
13.97	4.40712
13.98	4.40342
13.99	4.39972
14	4.396
14.01	4.39228
14.02	4.38854
14.03	4.3848
14.04	4.38104
14.05	4.37728
14.06	4.3735
14.07	4.36972
14.08	4.36593
14.09	4.36212
14.1	4.35831
14.11	4.35449
14.12	4.35065
14.13	4.34681
14.14	4.34296
14.15	4.3391
14.16	4.33523
14.17	4.33134
14.18	4.32745
14.19	4.32355
14.2	4.31964
14.21	4.31572
14.22	4.31179
14.23	4.30785
14.24	4.3039
14.25	4.29994
14.26	4.29597
14.27	4.29199
14.28	4.288
14.29	4.284
14.3	4.27999
14.31	4.27597
14.32	4.27194
14.33	4.2679
14.34	4.26386
14.35	4.2598
14.36	4.25573
14.37	4.25165
14.38	4.24756
14.39	4.24347
14.4	4.23936
14.41	4.23524
14.42	4.23112
14.43	4.22698
14.44	4.22283
14.45	4.21868
14.46	4.21451
14.47	4.21034
14.48	4.20615
14.49	4.20196
14.5	4.19775
14.51	4.19354
14.52	4.18931
14.53	4.18508
14.54	4.18083
14.55	4.17658
14.56	4.17231
14.57	4.16804
14.58	4.16376
14.59	4.15946
14.6	4.15516
14.61	4.15085
14.62	4.14652
14.63	4.14219
14.64	4.13785
14.65	4.1335
14.66	4.12914
14.67	4.12476
14.68	4.12038
14.69	4.11599
14.7	4.11159
14.71	4.10718
14.72	4.10276
14.73	4.09833
14.74	4.09389
14.75	4.08944
14.76	4.08498
